SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1715798101.844419, -4.113238, 3.358317, -10.868329, 1.736889, -0.413630, 0.045647, 25.322815, 134.805496, -234.071487
1715798101.877782, -4.660014, 3.657891, -9.604639, 1.560206, -1.236791, -0.225750, 25.681946, 136.107422, -235.238647
1715798101.911051, -4.434660, 2.803012, -9.103204, 1.445759, -1.114764, -0.553578, 26.102737, 136.380997, -235.725784
1715798101.944396, -4.746954, 2.008885, -9.009381, 1.529092, -0.486548, -0.977592, 26.635178, 137.508667, -236.715027
1715798101.977779, -5.523124, 1.929727, -8.188918, 1.698642, -1.062530, -1.287675, 26.202423, 138.700180, -237.893631
1715798102.011015, -5.291186, 1.670554, -5.355530, 1.668893, -1.658889, -1.546379, 26.397629, 140.143860, -239.340256
1715798102.044340, -4.925621, 1.304690, -3.267636, 1.566754, -0.822457, -2.169205, 26.116058, 140.601166, -239.879242
1715798102.077806, -4.020912, 0.960973, -1.815254, 1.092342, -1.197308, -2.285844, 24.939819, 142.435074, -241.279144
1715798102.110971, -2.745251, 0.288352, -1.216703, 0.455786, -1.330552, -2.284407, 24.319763, 143.330490, -241.806610
1715798102.144340, -2.170344, -0.184204, -2.186804, 0.132111, -0.590304, -2.370784, 23.691254, 143.596359, -242.346008
1715798102.177771, -1.514931, -0.806696, -1.846079, -0.082828, -0.110047, -2.427256, 22.090942, 144.200577, -242.506226
1715798102.211012, -1.638232, -0.612317, -2.047491, -0.382786, -0.503208, -2.608037, 20.465469, 144.492035, -242.301880
1715798102.243464, 0.457143, -1.056741, -2.718616, -0.659141, -1.189579, -2.639072, 19.666061, 144.666245, -241.898590
1715798102.277691, 2.627038, -1.115399, -3.089119, -1.087297, -0.877611, -2.382810, 18.393616, 144.392349, -241.385986
1715798102.311034, 3.001281, -0.647183, -4.469226, -1.517424, -0.656718, -2.089629, 17.279160, 143.912491, -240.466507
1715798102.344313, 4.359542, -0.887650, -6.992266, -1.615412, -0.047058, -1.930233, 15.958191, 143.234268, -239.093094
1715798102.377676, 5.170727, -0.760309, -8.049755, -1.389586, 0.305627, -1.608703, 15.246277, 142.743729, -238.536758
1715798102.411008, 5.541679, -0.470012, -8.682423, -1.372472, -0.588228, -1.118314, 14.571793, 141.960190, -237.199600
1715798102.444417, 6.363788, 0.190040, -8.558672, -1.463780, -0.543935, -0.960908, 14.558273, 140.927948, -236.018204
1715798102.477675, 7.682544, 0.404919, -9.982175, -1.596428, -0.407885, -0.278706, 14.396347, 140.345001, -235.353409
1715798102.511087, 6.483199, 0.480636, -12.442666, -1.359153, -0.844799, 0.067781, 14.672272, 139.310913, -234.160278
1715798102.544340, 6.908768, 0.763002, -12.805687, -1.194628, -0.286707, 0.240807, 14.818802, 138.350143, -233.308990
1715798102.577737, 5.026926, 0.175375, -12.751817, -1.220569, 0.512130, 0.531386, 14.259583, 137.468903, -232.873245
1715798102.611011, 4.405930, -0.189591, -12.497733, -1.193144, 0.322713, 0.811580, 14.011887, 137.267303, -232.596313
1715798102.644369, 2.347515, 0.316184, -12.502371, -1.434895, -0.078933, 0.919836, 14.262558, 136.100128, -232.529816
1715798102.677754, 2.047641, 0.018555, -12.917616, -1.385789, 0.256969, 0.873944, 14.025803, 135.276108, -231.992416
1715798102.711104, 1.848773, 0.299574, -12.531102, -1.403706, 0.416665, 0.970353, 13.932129, 134.901443, -231.794662
1715798102.744326, 1.634342, 0.426467, -13.356503, -1.162569, 0.176551, 1.077403, 13.938568, 134.074127, -231.598053
1715798102.777673, 1.798494, 1.973720, -13.109601, -1.285727, -0.135369, 1.150450, 14.001266, 133.257858, -231.420578
