SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1715946951.065780, -0.983718, 2.720861, -21.344158, 1.042933, -0.056873, 0.872135, 10.378510, 109.935638, -240.413467
1715946951.099094, -0.974889, 4.308964, -18.939033, 1.153378, -0.214601, 0.708607, 10.140930, 110.914078, -239.399811
1715946951.132394, 1.509544, 5.604527, -21.151874, 0.455045, -0.074141, 1.144867, 9.975174, 110.971436, -239.312546
1715946951.165772, 1.905336, 5.589563, -22.711846, 0.936041, -0.437386, 1.455992, 8.913651, 112.112503, -238.755478
1715946951.199052, 2.019958, 6.460155, -21.636849, 1.440089, -0.990509, 1.442366, 8.836548, 113.382935, -237.902664
1715946951.232610, 3.022530, 6.289418, -19.196410, 1.644194, -1.414750, 0.996447, 8.938187, 114.557739, -237.211441
1715946951.265754, 4.430021, 6.382792, -17.178995, 2.367756, -1.703270, 0.805923, 9.668076, 116.087830, -235.846054
1715946951.299089, 3.997718, 5.863250, -11.022904, 3.073698, -2.698695, 0.743595, 10.989960, 119.003525, -234.108780
1715946951.332448, 3.121141, 4.958691, -5.782895, 2.725509, -2.405396, 0.135103, 12.062378, 120.308044, -233.689011
1715946951.365755, 2.913444, 3.210475, -2.835932, 2.268339, -1.578640, -0.173118, 13.643188, 122.710403, -232.627396
1715946951.399064, 2.012476, 1.258452, -1.225233, 1.842268, -1.260903, 0.195623, 14.645782, 124.307892, -232.587112
1715946951.432437, 0.131232, 1.202637, 0.597802, 1.700165, -0.791785, 0.365634, 15.559158, 125.952744, -232.591202
1715946951.465432, -1.672649, 1.469441, 1.550395, 1.468229, -0.345380, -0.161238, 15.606201, 126.907822, -232.666199
1715946951.499124, -2.008586, 0.759261, 1.418714, 1.624368, -0.431069, -0.646921, 16.021317, 128.402756, -232.865311
1715946951.532460, -1.577031, -0.424372, 2.581847, 1.796948, -1.192447, -0.924438, 16.322327, 130.031021, -233.212250
1715946951.565754, -1.365443, -0.916830, 4.546290, 1.535945, -0.913620, -0.903367, 16.797729, 130.700073, -233.166534
1715946951.598305, -0.962768, -2.306364, 5.530007, 1.013921, -0.436476, -0.784950, 17.348221, 131.682800, -233.750320
1715946951.632423, -0.262614, -3.356222, 6.125715, 0.585963, 0.047357, -0.219732, 17.313858, 132.354004, -233.961365
1715946951.665783, -1.309030, -3.260603, 7.168090, -0.504379, 1.115247, 0.297598, 17.141907, 132.419632, -233.878647
1715946951.699090, -1.933767, -3.002329, 5.617396, -1.374825, 1.122742, 0.455697, 16.269089, 131.652176, -233.598587
1715946951.732422, -1.847127, -2.644246, 3.593397, -1.690114, 0.997091, 0.574278, 15.760712, 130.498657, -233.292526
1715946951.765778, -1.891270, -0.754174, 2.770690, -1.896870, 0.884526, 0.238728, 15.391083, 129.912445, -232.973618
1715946951.799114, -1.121683, 1.859247, 1.710956, -2.128529, 1.182142, 0.091394, 14.652939, 128.261047, -232.781845
1715946951.832613, -1.013047, 1.721281, 0.938677, -2.256968, 2.059853, -0.234026, 13.323212, 126.192398, -232.572342
1715946951.865749, -0.147243, 5.090372, -1.175852, -2.450531, 2.494900, -1.103885, 11.414856, 124.207672, -233.023804
1715946951.899090, 0.970101, 4.265570, -7.256376, -3.963876, 0.554906, -0.790819, 10.634003, 122.284241, -233.408112
1715946951.932397, 0.921019, 4.602105, -12.026374, -3.110467, 0.067312, -0.588287, 10.725266, 119.125931, -234.388992
1715946951.965823, -0.150386, 5.611111, -16.186449, -2.652745, -1.033019, -1.170907, 11.569595, 116.482971, -235.422852
1715946951.999113, 0.887950, 8.420108, -18.878879, -2.154094, -0.305179, -1.197827, 11.927567, 115.316971, -235.657104
1715946952.032443, -0.137966, 6.880636, -20.548834, -1.785796, 0.768969, -1.109029, 12.850006, 113.648560, -236.518326
1715946952.065918, -2.319233, 7.270592, -24.768764, -0.546428, 0.884197, -1.443035, 12.542679, 112.592529, -237.547333
1715946952.099107, 2.292598, 5.050568, -23.755867, -0.820642, 0.132969, -0.122983, 12.753418, 112.204086, -237.850388
1715946952.132399, -1.484405, 2.007239, -24.564659, -1.495815, 0.576345, -0.341489, 12.578491, 111.380127, -238.552673
1715946952.165739, -1.121235, -2.577957, -31.324837, -0.520752, 0.243906, -0.471013, 12.936279, 110.331299, -239.141571
1715946952.199090, -0.570419, -1.865532, -27.361984, 1.531875, 1.045538, 0.509579, 12.598328, 110.618652, -239.156128
1715946952.232465, -1.578228, -0.400281, -23.419931, 1.446887, 0.174245, 1.054031, 11.785675, 111.807327, -238.272552
1715946952.265793, -1.312322, 2.035820, -22.932711, 1.289439, -0.879743, 1.497174, 11.133850, 112.800049, -237.253418
1715946952.299086, 0.061501, 4.085256, -21.442919, 1.187083, 0.084020, 1.534419, 10.777390, 114.498001, -237.194931
1715946952.332428, -0.757914, 4.426729, -24.034343, 1.669810, -0.686369, 1.769726, 10.641556, 115.255707, -236.547363
1715946952.365752, 1.265186, 4.967071, -16.877176, 1.440596, -0.168594, 1.528589, 10.217697, 116.954208, -235.619614
1715946952.399057, 2.378939, 3.947440, -16.961722, 0.725492, 0.519511, 1.085580, 8.918472, 118.254257, -235.198059
1715946952.432445, 3.405004, 1.486350, -18.237382, 2.180580, -1.405673, 1.351459, 9.174210, 118.702606, -235.378983
1715946952.465771, 3.849577, 2.577208, -11.962629, 2.580473, -3.212866, 1.708226, 10.216827, 121.230682, -233.836960
1715946952.499080, 2.372803, 2.745251, -5.478981, 1.482405, -3.454464, 1.585699, 12.728439, 123.806137, -233.198517
1715946952.532431, 0.374842, 1.655890, -3.494637, 1.023953, -2.625863, 0.749633, 14.089096, 124.674622, -232.717941
1715946952.565751, -0.926556, 0.878822, -1.455226, 1.101863, -1.242434, -0.303498, 15.712387, 125.720276, -232.668884
1715946952.599087, -0.438737, 1.407192, 0.531513, 0.881261, -0.262897, -0.846617, 16.764999, 126.666779, -232.428543
1715946952.632400, -1.206678, 1.247529, 0.764349, 1.131233, -0.480910, -0.923133, 16.871750, 127.517410, -232.661743
1715946952.665782, -1.506252, 0.376488, 1.380257, 1.632255, -1.323008, -1.074184, 17.252625, 128.272110, -232.961014
1715946952.699055, -1.309778, 0.597653, 3.995773, 1.668365, -1.863832, -1.325377, 18.268250, 129.594162, -233.045013
1715946952.732422, 0.359729, -0.540491, 5.426159, 1.343751, -1.088401, -1.322174, 19.276611, 131.192749, -233.742294
1715946952.765755, 1.257405, -1.561618, 6.474520, 0.944480, -0.426177, -0.757958, 19.325089, 131.806702, -233.997101
1715946952.799111, 0.273388, -2.782062, 8.153154, 0.257736, 0.522339, -0.033338, 18.932785, 132.424423, -233.946564
1715946952.832520, -0.159963, -2.279280, 7.778163, -1.244626, 1.396951, 0.401201, 18.260391, 132.024902, -233.533310
1715946952.865780, -0.475698, -2.123657, 6.052841, -2.061641, 1.571087, 0.618926, 18.153503, 131.284241, -233.286621
1715946952.899051, -0.909348, -1.039383, 3.381959, -2.469514, 1.603320, 0.550525, 16.879959, 129.312851, -232.826782
1715946952.932419, -0.525078, 0.930596, 1.537077, -2.489506, 2.004278, 0.562025, 15.676697, 127.193436, -232.762131
1715946952.965756, -0.600496, 1.244686, 0.533608, -2.323429, 2.953986, 0.273569, 14.159439, 126.139282, -232.336258
1715946952.999122, -1.001225, 4.851999, -1.246032, -1.982210, 3.749516, -0.735752, 12.028183, 124.032715, -233.095154
1715946953.032385, -0.083498, 5.150526, -7.652317, -3.707800, 0.911024, -1.778624, 9.573181, 121.313599, -233.967499
1715946953.065751, 2.660557, 6.075436, -11.607239, -3.234203, 0.924634, -1.485948, 9.368881, 117.634460, -235.100235
1715946953.099157, 3.358317, 7.080552, -14.889390, -2.879379, 1.783747, -1.906314, 9.515762, 116.197876, -235.902298
1715946953.132533, 4.475511, 8.346037, -22.260539, -2.321490, 0.197873, -1.031603, 9.543060, 113.608734, -237.518112
